start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-04-06 02:30:00,2023-04-06 02:59:56,3065,DRKBN2,01,200000,False,[],STP-MTS-3065_23040623040301TDRKBN2.xml,,[]
2023-04-06 03:00:00,2023-04-06 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23040623040303TCROPD.xml,,[]
2023-04-07 00:00:00,2023-04-07 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23040723040303TCROPD.xml,,[]
2023-04-08 00:00:00,2023-04-08 22:14:56,1207,CROPD1,03,87500,True,[],STP-MTS-1207_23040823040303TCROPD1.xml,,[]
2023-04-08 22:40:00,2023-04-08 23:09:56,3040,MRSCRP2,03,50000,False,[50000],STP-MTS-3040_23040823040603TMRSCRP2.xml,,['mars']
2023-04-08 23:15:00,2023-04-09 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23040823040303TCROPD.xml,,[]
2023-04-10 00:00:00,2023-04-10 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041023040303TCROPD.xml,,[]
2023-04-11 00:00:00,2023-04-11 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041123040303TCROPD.xml,,[]
2023-04-12 00:00:00,2023-04-12 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041223040303TCROPD.xml,,[]
2023-04-13 00:00:00,2023-04-13 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041323041103TCROPD.xml,,[]
2023-04-14 00:00:00,2023-04-14 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041423041103TCROPD.xml,,[]
2023-04-15 00:00:00,2023-04-15 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041523041103TCROPD.xml,,[]
2023-04-16 00:00:00,2023-04-16 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041623041103TCROPD.xml,,[]
2023-04-17 00:00:00,2023-04-17 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041723041103TCROPD.xml,,[]
2023-04-18 00:00:00,2023-04-18 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041823041103TCROPD.xml,,[]
2023-04-19 00:00:00,2023-04-19 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23041923041103TCROPD.xml,,[]
2023-04-20 00:00:00,2023-04-20 05:59:56,3040,STAR,09,87500,False,[87500],STP-MTS-3040_23042023041709TSTAR.xml,,['37279']
2023-04-21 00:00:00,2023-04-21 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042123041603TCROPD.xml,,[]
2023-04-22 00:00:00,2023-04-22 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042223041603TCROPD.xml,,[]
2023-04-23 00:00:00,2023-04-23 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042323041603TCROPD.xml,,[]
2023-04-24 00:00:00,2023-04-24 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042423041603TCROPD.xml,,[]
2023-04-25 00:00:00,2023-04-25 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042523041603TCROPD.xml,,[]
2023-04-26 00:00:00,2023-04-26 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042623041603TCROPD.xml,,[]
2023-04-28 00:00:00,2023-04-28 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23042823042303TCROPD.xml,,[]
2023-04-29 00:00:00,2023-04-29 02:59:56,1107,CROPDN,03,87500,True,[],STP-MTS-1107_23042923042603TCROPDN.xml,,[]
2023-04-29 03:00:00,2023-04-29 23:59:56,1207,CROPD,04,87500,True,[],STP-MTS-1207_23042923042604TCROPD.xml,,[]
2023-04-30 00:00:00,2023-04-30 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23043023042303TCROPD.xml,,[]
2023-05-01 00:00:00,2023-05-01 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23050123042303TCROPD.xml,,[]
2023-05-02 00:00:00,2023-05-02 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23050223042303TCROPD.xml,,[]
2023-05-03 00:00:00,2023-05-03 23:59:56,1207,CROPD,03,87500,True,[],STP-MTS-1207_23050323042303TCROPD.xml,,[]
2023-05-04 00:00:00,2023-05-04 00:29:56,3065,DRKBN1,03,200000,False,[],STP-MTS-3065_23050423050203TDRKBN1.xml,,[]
2023-05-04 00:30:00,2023-05-04 00:59:56,3042,STAR,10,87500,False,[87500],STP-MTS-3042_23050423050210TSTAR.xml,,['102098']
2023-05-04 01:00:00,2023-05-04 02:59:56,1108,CROPEN,01,87500,True,[],STP-MTS-1108_23050423050201TCROPEN.xml,,[]
2023-05-04 03:00:00,2023-05-04 04:59:56,1109,CROPFN,01,87500,True,[],STP-MTS-1109_23050423050201TCROPFN.xml,,[]
2023-05-04 05:00:00,2023-05-04 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050423050204TCROPDN.xml,,[]
2023-05-05 00:00:00,2023-05-05 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050523050104TCROPDN.xml,,[]
2023-05-06 00:00:00,2023-05-06 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050623050104TCROPDN.xml,,[]
2023-05-07 00:00:00,2023-05-07 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050723050104TCROPDN.xml,,[]
2023-05-08 00:00:00,2023-05-08 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050823050104TCROPDN.xml,,[]
2023-05-09 00:00:00,2023-05-09 05:59:56,1107,CROPDN1,04,87500,True,[],STP-MTS-1107_23050923050304TCROPDN1.xml,,[]
2023-05-09 16:00:00,2023-05-09 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050923050304TCROPDN.xml,,[]
2023-05-10 00:00:00,2023-05-10 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23051023050104TCROPDN.xml,,[]
2023-05-11 00:00:00,2023-05-11 11:05:56,1109,CROPFN,01,87500,True,[],STP-MTS-1109_23051123050801TCROPFN.xml,,[]
2023-05-11 11:10:00,2023-05-11 11:39:56,3045,MOON,03,50000,False,[50000],STP-MTS-3045_23051123050803TMOON.xml,,['moon']
2023-05-11 11:40:00,2023-05-11 14:15:56,1109,CROPFN1,01,87500,True,[],STP-MTS-1109_23051123050801TCROPFN1.xml,,[]
2023-05-11 14:23:00,2023-05-11 14:52:56,3045,MOON1,03,50000,False,[50000],STP-MTS-3045_23051123050803TMOON1.xml,,['moon']
2023-05-11 14:53:00,2023-05-11 15:52:56,1109,CROPFN2,01,87500,True,[],STP-MTS-1109_23051123050801TCROPFN2.xml,,[]
2023-05-11 16:00:00,2023-05-11 16:29:56,3045,MOON2,03,50000,False,[50000],STP-MTS-3045_23051123050803TMOON2.xml,,['moon']
2023-05-11 16:30:00,2023-05-11 23:59:56,1109,CROPFN3,01,87500,True,[],STP-MTS-1109_23051123050801TCROPFN3.xml,,[]
